epoch_number,reward
6129,247.0
6130,254.0
6131,320.0
6132,282.0
6133,500.0
6134,170.0
6135,500.0
6136,306.0
6137,386.0
6138,160.0
6139,500.0
6140,410.0
6141,180.0
6142,180.0
6143,163.0
6144,371.0
6145,500.0
6146,438.0
6147,185.0
6148,500.0
6149,500.0
6150,433.0
6151,500.0
6152,262.0
6153,430.0
6154,283.0
6155,500.0
6156,194.0
6157,500.0
6158,478.0
6159,500.0
6160,471.0
6161,175.0
6162,500.0
6163,500.0
6164,132.0
6165,500.0
6166,241.0
6167,500.0
6168,460.0
6169,400.0
6170,500.0
6171,386.0
6172,500.0
6173,500.0
6174,500.0
6175,500.0
6176,500.0
6177,465.0
6178,409.0
6179,500.0
6180,500.0
6181,500.0
6182,471.0
6183,500.0
6184,500.0
6185,233.0
6186,500.0
6187,396.0
6188,500.0
6189,500.0
6190,500.0
6191,463.0
6192,500.0
6193,500.0
6194,500.0
6195,500.0
6196,500.0
6197,500.0
6198,271.0
6199,500.0
6200,321.0
6201,339.0
6202,352.0
6203,500.0
6204,220.0
6205,500.0
6206,500.0
6207,365.0
6208,372.0
6209,500.0
6210,500.0
6211,268.0
6212,500.0
6213,500.0
6214,500.0
6215,500.0
6216,400.0
6217,500.0
6218,360.0
6219,457.0
6220,500.0
6221,500.0
6222,500.0
6223,500.0
6224,500.0
6225,256.0
6226,500.0
6227,258.0
6228,500.0
6229,500.0
6230,324.0
6231,500.0
6232,390.0
6233,500.0
6234,259.0
6235,500.0
6236,500.0
6237,500.0
6238,500.0
6239,500.0
6240,500.0
6241,500.0
6242,297.0
6243,500.0
6244,500.0
6245,471.0
6246,500.0
6247,500.0
6248,248.0
6249,500.0
6250,500.0
6251,500.0
6252,500.0
6253,500.0
6254,500.0
6255,192.0
6256,340.0
6257,500.0
6258,500.0
6259,500.0
6260,244.0
6261,436.0
6262,328.0
6263,373.0
6264,500.0
6265,500.0
6266,433.0
6267,500.0
6268,500.0
6269,500.0
6270,500.0
6271,500.0
6272,257.0
6273,135.0
6274,482.0
6275,500.0
6276,500.0
6277,500.0
6278,500.0
6279,500.0
6280,500.0
6281,500.0
6282,500.0
6283,500.0
6284,500.0
6285,382.0
6286,500.0
6287,500.0
6288,500.0
6289,500.0
6290,500.0
6291,500.0
6292,377.0
6293,500.0
6294,500.0
6295,388.0
6296,312.0
6297,500.0
6298,410.0
6299,500.0
6300,500.0
6301,442.0
6302,500.0
6303,220.0
6304,500.0
6305,500.0
6306,500.0
6307,337.0
6308,233.0
6309,176.0
6310,366.0
6311,500.0
6312,500.0
6313,500.0
6314,396.0
6315,247.0
6316,500.0
6317,500.0
6318,500.0
6319,453.0
6320,500.0
6321,500.0
6322,489.0
6323,500.0
6324,500.0
6325,500.0
6326,500.0
6327,274.0
6328,500.0
6329,500.0
6330,500.0
6331,500.0
6332,157.0
6333,500.0
6334,500.0
6335,500.0
6336,500.0
6337,410.0
6338,203.0
6339,500.0
6340,500.0
6341,195.0
6342,500.0
6343,225.0
6344,500.0
6345,500.0
6346,476.0
6347,500.0
6348,500.0
6349,500.0
6350,500.0
6351,382.0
6352,500.0
6353,397.0
6354,500.0
6355,500.0
6356,371.0
6357,500.0
6358,500.0
6359,500.0
6360,356.0
6361,500.0
6362,500.0
6363,500.0
6364,500.0
6365,500.0
6366,500.0
6367,500.0
6368,500.0
6369,500.0
6370,500.0
6371,500.0
6372,138.0
6373,500.0
6374,500.0
6375,500.0
6376,500.0
6377,500.0
6378,500.0
6379,424.0
6380,500.0
6381,397.0
6382,338.0
6383,500.0
6384,500.0
6385,500.0
6386,369.0
6387,500.0
6388,380.0
6389,500.0
6390,387.0
6391,500.0
6392,500.0
6393,500.0
6394,500.0
6395,500.0
6396,254.0
6397,500.0
6398,500.0
6399,359.0
6400,242.0
6401,130.0
6402,394.0
6403,430.0
6404,500.0
6405,500.0
6406,500.0
6407,280.0
6408,500.0
6409,164.0
6410,500.0
6411,500.0
6412,219.0
6413,500.0
6414,343.0
6415,500.0
6416,500.0
6417,292.0
6418,500.0
6419,500.0
6420,500.0
6421,500.0
6422,500.0
6423,500.0
6424,500.0
6425,500.0
6426,467.0
6427,500.0
6428,500.0
6429,422.0
6430,500.0
6431,500.0
6432,500.0
6433,170.0
6434,500.0
6435,500.0
6436,500.0
6437,351.0
6438,500.0
6439,500.0
6440,500.0
6441,500.0
6442,500.0
6443,500.0
6444,500.0
6445,500.0
6446,500.0
6447,345.0
6448,490.0
6449,491.0
6450,160.0
6451,439.0
6452,500.0
6453,500.0
6454,500.0
6455,268.0
6456,500.0
6457,500.0
6458,500.0
6459,500.0
6460,500.0
6461,500.0
6462,500.0
6463,500.0
6464,500.0
6465,500.0
6466,331.0
6467,391.0
6468,492.0
6469,500.0
6470,326.0
6471,500.0
6472,500.0
6473,500.0
6474,500.0
6475,500.0
6476,500.0
6477,323.0
6478,500.0
6479,233.0
6480,482.0
6481,500.0
6482,500.0
6483,481.0
6484,500.0
6485,500.0
6486,500.0
6487,500.0
6488,500.0
6489,500.0
6490,500.0
6491,500.0
6492,500.0
6493,500.0
6494,500.0
6495,500.0
6496,500.0
6497,500.0
6498,500.0
6499,500.0
6500,291.0
6501,500.0
6502,500.0
6503,500.0
6504,500.0
6505,500.0
6506,198.0
6507,484.0
6508,500.0
6509,500.0
6510,500.0
6511,500.0
6512,500.0
6513,411.0
6514,500.0
6515,500.0
6516,500.0
6517,391.0
6518,500.0
6519,292.0
6520,286.0
6521,500.0
6522,345.0
6523,500.0
6524,200.0
6525,387.0
6526,295.0
6527,395.0
6528,474.0
6529,500.0
6530,321.0
6531,500.0
6532,355.0
6533,500.0
6534,500.0
6535,500.0
6536,209.0
6537,379.0
6538,248.0
6539,500.0
6540,500.0
6541,500.0
6542,247.0
6543,475.0
6544,500.0
6545,252.0
6546,500.0
6547,413.0
6548,500.0
6549,211.0
6550,500.0
6551,338.0
6552,455.0
6553,500.0
6554,500.0
6555,500.0
6556,500.0
6557,500.0
6558,500.0
6559,360.0
6560,443.0
6561,265.0
6562,500.0
6563,500.0
6564,243.0
6565,312.0
6566,500.0
6567,381.0
6568,500.0
6569,499.0
6570,309.0
6571,500.0
6572,500.0
6573,286.0
6574,500.0
6575,500.0
6576,444.0
6577,500.0
6578,500.0
6579,500.0
6580,383.0
6581,500.0
6582,500.0
6583,464.0
6584,500.0
6585,203.0
6586,500.0
6587,192.0
6588,500.0
6589,500.0
6590,261.0
6591,500.0
6592,500.0
6593,500.0
6594,422.0
6595,500.0
6596,500.0
6597,464.0
6598,500.0
6599,500.0
6600,500.0
6601,290.0
6602,500.0
6603,500.0
6604,500.0
6605,500.0
6606,500.0
6607,166.0
6608,500.0
6609,500.0
6610,198.0
6611,500.0
6612,500.0
6613,170.0
6614,500.0
6615,333.0
6616,500.0
6617,500.0
6618,500.0
6619,500.0
6620,500.0
6621,500.0
6622,500.0
6623,500.0
6624,500.0
6625,500.0
6626,500.0
6627,500.0
6628,500.0
6629,500.0
6630,225.0
6631,500.0
6632,500.0
6633,500.0
6634,500.0
6635,500.0
6636,319.0
6637,500.0
6638,500.0
6639,312.0
6640,385.0
6641,500.0
6642,500.0
6643,472.0
6644,500.0
6645,500.0
6646,500.0
6647,500.0
6648,500.0
6649,500.0
6650,500.0
6651,500.0
6652,500.0
6653,261.0
6654,500.0
6655,500.0
6656,500.0
6657,258.0
6658,171.0
6659,500.0
6660,500.0
6661,173.0
6662,500.0
6663,500.0
6664,403.0
6665,500.0
6666,500.0
6667,500.0
6668,500.0
6669,500.0
6670,500.0
6671,500.0
6672,202.0
6673,500.0
6674,266.0
6675,500.0
6676,385.0
6677,500.0
6678,500.0
6679,344.0
6680,500.0
6681,352.0
6682,439.0
6683,500.0
6684,128.0
6685,500.0
6686,500.0
6687,500.0
6688,500.0
6689,500.0
6690,500.0
6691,500.0
6692,500.0
6693,500.0
6694,500.0
6695,500.0
6696,389.0
6697,401.0
6698,500.0
6699,500.0
6700,500.0
6701,500.0
6702,500.0
6703,500.0
6704,500.0
6705,363.0
6706,500.0
6707,500.0
6708,500.0
6709,306.0
6710,500.0
6711,500.0
6712,500.0
6713,500.0
6714,439.0
6715,500.0
6716,500.0
6717,500.0
6718,500.0
6719,500.0
6720,500.0
6721,500.0
6722,500.0
6723,500.0
6724,500.0
6725,143.0
6726,500.0
6727,500.0
6728,500.0
6729,500.0
6730,500.0
6731,164.0
6732,209.0
6733,145.0
6734,385.0
6735,500.0
6736,500.0
6737,500.0
6738,500.0
6739,500.0
6740,500.0
6741,500.0
6742,500.0
6743,500.0
6744,500.0
6745,500.0
6746,500.0
6747,376.0
6748,500.0
6749,500.0
6750,468.0
6751,500.0
6752,500.0
6753,500.0
6754,500.0
6755,500.0
6756,500.0
6757,500.0
6758,500.0
6759,500.0
6760,500.0
6761,500.0
6762,500.0
6763,500.0
6764,500.0
6765,500.0
6766,500.0
6767,388.0
6768,500.0
6769,500.0
6770,500.0
6771,500.0
6772,500.0
6773,205.0
6774,500.0
6775,500.0
6776,500.0
6777,500.0
6778,500.0
6779,500.0
6780,326.0
6781,500.0
6782,500.0
6783,463.0
6784,370.0
6785,500.0
6786,500.0
6787,500.0
6788,500.0
6789,500.0
6790,500.0
6791,500.0
6792,500.0
6793,500.0
6794,500.0
6795,500.0
6796,500.0
6797,500.0
6798,446.0
6799,500.0
6800,500.0
6801,500.0
6802,500.0
6803,500.0
6804,500.0
6805,500.0
6806,323.0
6807,500.0
6808,500.0
6809,500.0
6810,500.0
6811,500.0
6812,500.0
6813,374.0
6814,500.0
6815,500.0
6816,500.0
6817,500.0
6818,500.0
6819,500.0
6820,500.0
6821,500.0
6822,500.0
6823,500.0
6824,500.0
6825,487.0
6826,500.0
6827,379.0
6828,500.0
6829,500.0
6830,500.0
6831,456.0
6832,500.0
6833,500.0
6834,500.0
6835,500.0
6836,315.0
6837,129.0
6838,500.0
6839,500.0
6840,500.0
6841,500.0
6842,500.0
6843,500.0
6844,500.0
6845,500.0
6846,500.0
6847,500.0
6848,500.0
6849,500.0
6850,500.0
6851,500.0
6852,500.0
6853,500.0
6854,500.0
6855,500.0
6856,500.0
6857,500.0
6858,500.0
6859,500.0
6860,500.0
6861,385.0
6862,500.0
6863,407.0
6864,500.0
6865,500.0
6866,290.0
6867,500.0
6868,500.0
6869,500.0
6870,500.0
6871,500.0
6872,500.0
6873,500.0
6874,500.0
6875,500.0
6876,500.0
6877,487.0
6878,500.0
6879,500.0
6880,500.0
6881,500.0
6882,331.0
6883,500.0
6884,362.0
6885,500.0
6886,500.0
6887,500.0
6888,500.0
6889,500.0
6890,500.0
6891,500.0
6892,500.0
6893,500.0
6894,357.0
6895,500.0
6896,448.0
6897,500.0
6898,488.0
6899,500.0
6900,500.0
6901,500.0
6902,500.0
6903,500.0
6904,500.0
6905,500.0
6906,500.0
6907,500.0
6908,500.0
6909,348.0
6910,500.0
6911,500.0
6912,413.0
6913,500.0
6914,500.0
6915,500.0
6916,500.0
6917,500.0
6918,500.0
6919,500.0
6920,500.0
6921,416.0
6922,500.0
6923,500.0
6924,177.0
6925,500.0
6926,500.0
6927,500.0
6928,500.0
6929,500.0
6930,500.0
6931,500.0
6932,500.0
6933,500.0
6934,500.0
6935,316.0
6936,500.0
6937,500.0
6938,500.0
6939,500.0
6940,500.0
6941,500.0
6942,500.0
6943,500.0
6944,500.0
6945,500.0
6946,384.0
6947,500.0
6948,500.0
6949,500.0
6950,500.0
6951,500.0
6952,500.0
6953,500.0
6954,500.0
6955,350.0
6956,500.0
6957,500.0
6958,417.0
6959,500.0
6960,500.0
6961,500.0
6962,291.0
6963,500.0
6964,344.0
6965,414.0
6966,381.0
6967,500.0
6968,119.0
6969,500.0
6970,500.0
6971,405.0
6972,500.0
6973,500.0
6974,500.0
6975,500.0
6976,500.0
6977,500.0
6978,500.0
6979,432.0
6980,377.0
6981,500.0
6982,500.0
6983,423.0
6984,500.0
6985,500.0
6986,198.0
6987,500.0
6988,212.0
6989,500.0
6990,500.0
6991,500.0
6992,250.0
6993,140.0
6994,500.0
6995,500.0
6996,326.0
6997,274.0
6998,500.0
6999,500.0
7000,500.0
7001,500.0
7002,500.0
7003,500.0
7004,500.0
7005,404.0
7006,294.0
7007,500.0
7008,500.0
7009,500.0
7010,500.0
7011,500.0
7012,500.0
7013,500.0
7014,500.0
7015,500.0
7016,500.0
7017,500.0
7018,500.0
7019,500.0
7020,500.0
7021,500.0
7022,500.0
7023,130.0
7024,500.0
7025,500.0
7026,500.0
7027,222.0
7028,500.0
7029,292.0
7030,500.0
7031,500.0
7032,500.0
7033,373.0
7034,500.0
7035,500.0
7036,500.0
7037,500.0
7038,500.0
7039,500.0
7040,500.0
7041,500.0
7042,330.0
7043,360.0
7044,445.0
7045,247.0
7046,500.0
7047,500.0
7048,250.0
7049,500.0
7050,500.0
7051,500.0
7052,500.0
7053,500.0
7054,500.0
7055,500.0
7056,500.0
7057,177.0
7058,500.0
7059,500.0
7060,438.0
7061,500.0
7062,500.0
7063,393.0
7064,171.0
7065,500.0
7066,500.0
7067,500.0
7068,500.0
7069,500.0
7070,452.0
7071,500.0
7072,500.0
7073,500.0
7074,500.0
7075,475.0
7076,500.0
7077,500.0
7078,491.0
7079,301.0
7080,500.0
7081,500.0
7082,422.0
7083,500.0
7084,449.0
7085,500.0
7086,500.0
7087,500.0
7088,500.0
7089,500.0
7090,500.0
7091,500.0
7092,500.0
7093,500.0
7094,500.0
7095,500.0
7096,500.0
7097,207.0
7098,500.0
7099,500.0
7100,500.0
7101,414.0
7102,500.0
7103,381.0
7104,500.0
7105,384.0
7106,500.0
7107,500.0
7108,500.0
7109,500.0
7110,500.0
7111,500.0
7112,500.0
7113,500.0
7114,500.0
7115,500.0
7116,393.0
7117,500.0
7118,500.0
7119,500.0
7120,500.0
7121,500.0
7122,500.0
7123,500.0
7124,482.0
7125,350.0
7126,402.0
7127,500.0
7128,500.0
7129,268.0
7130,500.0
7131,500.0
7132,398.0
7133,500.0
7134,500.0
7135,426.0
7136,500.0
7137,500.0
7138,500.0
7139,500.0
7140,280.0
7141,500.0
7142,394.0
7143,500.0
7144,500.0
7145,500.0
7146,500.0
7147,398.0
7148,500.0
7149,500.0
7150,390.0
7151,299.0
7152,500.0
7153,498.0
7154,383.0
7155,500.0
7156,482.0
7157,500.0
7158,415.0
7159,500.0
7160,204.0
7161,500.0
7162,500.0
7163,369.0
7164,500.0
7165,500.0
7166,294.0
7167,500.0
7168,500.0
7169,239.0
7170,445.0
7171,500.0
7172,201.0
7173,500.0
7174,500.0
7175,500.0
7176,500.0
7177,500.0
7178,500.0
7179,500.0
7180,326.0
7181,490.0
7182,500.0
7183,500.0
7184,500.0
7185,198.0
7186,500.0
7187,494.0
7188,500.0
7189,150.0
7190,500.0
7191,171.0
7192,500.0
7193,258.0
7194,500.0
7195,500.0
7196,417.0
7197,339.0
7198,364.0
7199,500.0
7200,152.0
7201,500.0
7202,500.0
7203,303.0
7204,500.0
7205,500.0
7206,500.0
7207,500.0
7208,500.0
7209,500.0
7210,292.0
7211,210.0
7212,500.0
7213,500.0
7214,500.0
7215,500.0
7216,500.0
7217,500.0
7218,500.0
7219,500.0
7220,309.0
7221,500.0
7222,500.0
7223,500.0
7224,350.0
7225,500.0
7226,500.0
7227,373.0
7228,305.0
7229,500.0
7230,500.0
7231,500.0
7232,500.0
7233,500.0
7234,348.0
7235,500.0
7236,500.0
7237,300.0
7238,287.0
7239,500.0
7240,481.0
7241,335.0
7242,500.0
7243,500.0
7244,500.0
7245,500.0
7246,328.0
7247,500.0
7248,337.0
7249,500.0
7250,397.0
7251,500.0
7252,500.0
7253,398.0
7254,500.0
7255,500.0
7256,500.0
7257,500.0
7258,500.0
7259,500.0
7260,370.0
7261,500.0
7262,500.0
7263,258.0
7264,500.0
7265,435.0
7266,500.0
7267,500.0
7268,500.0
7269,500.0
7270,367.0
7271,352.0
7272,381.0
7273,500.0
7274,500.0
7275,500.0
7276,452.0
7277,500.0
7278,500.0
7279,500.0
7280,500.0
7281,500.0
7282,330.0
7283,500.0
7284,500.0
7285,354.0
7286,500.0
7287,390.0
7288,305.0
7289,500.0
7290,500.0
7291,500.0
7292,500.0
7293,500.0
7294,417.0
7295,500.0
7296,500.0
7297,500.0
7298,500.0
7299,500.0
7300,500.0
7301,500.0
7302,500.0
7303,500.0
7304,500.0
7305,464.0
7306,500.0
7307,500.0
7308,500.0
7309,500.0
7310,500.0
7311,500.0
7312,478.0
7313,500.0
7314,500.0
7315,500.0
7316,500.0
7317,500.0
7318,500.0
7319,500.0
7320,500.0
7321,358.0
7322,500.0
7323,500.0
7324,294.0
7325,500.0
7326,217.0
7327,500.0
7328,500.0
7329,229.0
7330,235.0
7331,500.0
7332,500.0
7333,500.0
7334,500.0
7335,149.0
7336,500.0
7337,500.0
7338,500.0
7339,392.0
7340,500.0
7341,221.0
7342,500.0
7343,500.0
7344,261.0
7345,500.0
7346,396.0
7347,474.0
7348,500.0
7349,500.0
7350,499.0
7351,355.0
7352,440.0
7353,500.0
7354,350.0
7355,500.0
7356,364.0
7357,500.0
7358,452.0
7359,500.0
7360,333.0
7361,468.0
7362,500.0
7363,500.0
7364,500.0
7365,500.0
7366,500.0
7367,500.0
7368,262.0
7369,500.0
7370,500.0
7371,500.0
7372,500.0
7373,167.0
7374,500.0
7375,500.0
7376,500.0
7377,500.0
7378,500.0
7379,500.0
7380,500.0
7381,500.0
7382,421.0
7383,500.0
7384,500.0
7385,500.0
7386,500.0
7387,500.0
7388,500.0
7389,500.0
7390,500.0
7391,449.0
7392,462.0
7393,500.0
7394,500.0
7395,500.0
7396,500.0
7397,161.0
7398,500.0
7399,500.0
7400,500.0
7401,351.0
7402,500.0
7403,500.0
7404,500.0
7405,500.0
7406,442.0
7407,465.0
7408,227.0
7409,500.0
7410,500.0
7411,495.0
7412,500.0
7413,500.0
7414,500.0
7415,500.0
7416,500.0
7417,459.0
7418,500.0
7419,422.0
7420,500.0
7421,500.0
7422,500.0
7423,381.0
7424,500.0
7425,500.0
7426,500.0
7427,500.0
7428,500.0
7429,500.0
7430,260.0
7431,459.0
7432,500.0
7433,500.0
7434,300.0
7435,500.0
7436,204.0
7437,500.0
7438,413.0
7439,500.0
7440,500.0
7441,460.0
7442,377.0
7443,351.0
7444,500.0
7445,263.0
7446,500.0
7447,320.0
7448,500.0
7449,427.0
7450,500.0
7451,500.0
7452,500.0
7453,500.0
7454,500.0
7455,500.0
7456,500.0
7457,500.0
7458,500.0
7459,500.0
7460,500.0
7461,194.0
7462,500.0
7463,351.0
7464,500.0
7465,500.0
7466,185.0
7467,500.0
7468,500.0
7469,500.0
7470,500.0
7471,500.0
7472,500.0
7473,500.0
7474,500.0
7475,500.0
7476,290.0
7477,254.0
7478,435.0
7479,137.0
7480,500.0
7481,371.0
7482,363.0
7483,500.0
7484,485.0
7485,500.0
7486,500.0
7487,397.0
7488,500.0
7489,500.0
7490,500.0
7491,334.0
7492,500.0
7493,500.0
7494,352.0
7495,312.0
7496,500.0
7497,341.0
7498,500.0
7499,500.0
7500,500.0
7501,500.0
7502,417.0
7503,500.0
7504,410.0
7505,500.0
7506,473.0
7507,451.0
7508,500.0
7509,500.0
7510,407.0
7511,500.0
7512,433.0
7513,500.0
7514,264.0
7515,306.0
7516,500.0
7517,263.0
7518,248.0
7519,173.0
7520,500.0
7521,500.0
7522,500.0
7523,500.0
7524,360.0
7525,500.0
7526,413.0
7527,500.0
7528,500.0
7529,500.0
7530,314.0
7531,156.0
7532,458.0
7533,500.0
7534,500.0
7535,312.0
7536,262.0
7537,500.0
7538,450.0
7539,293.0
7540,326.0
7541,500.0
7542,270.0
7543,500.0
7544,500.0
7545,500.0
7546,500.0
7547,307.0
7548,500.0
7549,500.0
7550,500.0
7551,500.0
7552,500.0
7553,500.0
7554,500.0
7555,500.0
7556,272.0
7557,500.0
7558,500.0
7559,500.0
7560,269.0
7561,500.0
7562,500.0
7563,245.0
7564,500.0
7565,500.0
7566,500.0
7567,500.0
7568,256.0
7569,500.0
7570,500.0
7571,500.0
7572,349.0
7573,500.0
7574,455.0
7575,500.0
7576,500.0
7577,357.0
7578,500.0
7579,500.0
7580,500.0
7581,491.0
7582,233.0
7583,500.0
7584,500.0
7585,500.0
7586,500.0
7587,500.0
7588,500.0
7589,500.0
7590,500.0
7591,500.0
7592,500.0
7593,213.0
7594,500.0
7595,500.0
7596,500.0
7597,398.0
7598,500.0
7599,500.0
7600,500.0
7601,500.0
7602,455.0
7603,500.0
7604,500.0
7605,500.0
7606,500.0
7607,500.0
7608,500.0
7609,500.0
7610,364.0
7611,500.0
7612,500.0
7613,500.0
7614,224.0
7615,500.0
7616,441.0
7617,500.0
7618,320.0
7619,500.0
7620,500.0
7621,500.0
7622,500.0
7623,500.0
7624,500.0
7625,500.0
7626,500.0
7627,500.0
7628,500.0
7629,500.0
7630,242.0
7631,179.0
7632,500.0
7633,500.0
7634,500.0
7635,500.0
7636,500.0
7637,477.0
7638,500.0
7639,500.0
7640,500.0
7641,500.0
7642,487.0
7643,500.0
7644,500.0
7645,500.0
7646,216.0
7647,500.0
7648,500.0
7649,500.0
7650,500.0
7651,500.0
7652,500.0
7653,481.0
7654,500.0
7655,500.0
7656,500.0
7657,500.0
7658,302.0
7659,500.0
7660,500.0
7661,500.0
7662,500.0
7663,500.0
7664,475.0
7665,500.0
7666,222.0
7667,500.0
7668,500.0
7669,500.0
7670,500.0
7671,500.0
7672,500.0
7673,500.0
7674,259.0
7675,312.0
7676,500.0
7677,500.0
7678,500.0
7679,500.0
7680,500.0
7681,500.0
7682,500.0
7683,500.0
7684,500.0
7685,229.0
7686,500.0
7687,297.0
7688,500.0
7689,500.0
7690,500.0
7691,500.0
7692,500.0
7693,500.0
7694,436.0
7695,500.0
7696,500.0
7697,500.0
7698,500.0
7699,500.0
7700,500.0
7701,284.0
7702,500.0
7703,500.0
7704,500.0
7705,351.0
7706,500.0
7707,276.0
7708,500.0
7709,325.0
7710,500.0
7711,500.0
7712,500.0
7713,500.0
7714,293.0
7715,500.0
7716,500.0
7717,500.0
7718,500.0
7719,193.0
7720,500.0
7721,500.0
7722,500.0
7723,500.0
7724,500.0
7725,500.0
7726,500.0
7727,500.0
7728,500.0
7729,268.0
7730,500.0
7731,500.0
7732,500.0
7733,500.0
7734,206.0
7735,500.0
7736,500.0
7737,500.0
7738,500.0
7739,500.0
7740,500.0
7741,500.0
7742,500.0
7743,390.0
7744,500.0
7745,500.0
7746,500.0
7747,500.0
7748,500.0
7749,485.0
7750,500.0
7751,500.0
7752,294.0
7753,500.0
7754,462.0
7755,500.0
7756,478.0
7757,500.0
7758,500.0
7759,500.0
7760,286.0
7761,475.0
7762,305.0
7763,500.0
7764,406.0
7765,500.0
7766,500.0
7767,500.0
7768,500.0
7769,500.0
7770,500.0
7771,500.0
7772,500.0
7773,500.0
7774,500.0
7775,500.0
7776,500.0
7777,500.0
7778,500.0
7779,500.0
7780,500.0
7781,500.0
7782,500.0
7783,500.0
7784,500.0
7785,451.0
7786,500.0
7787,500.0
7788,500.0
7789,493.0
7790,200.0
7791,500.0
7792,500.0
7793,500.0
7794,500.0
7795,500.0
7796,500.0
7797,500.0
7798,500.0
7799,500.0
7800,500.0
7801,500.0
7802,500.0
7803,500.0
7804,500.0
7805,500.0
7806,500.0
7807,500.0
7808,500.0
7809,201.0
7810,500.0
7811,500.0
7812,500.0
7813,500.0
7814,418.0
7815,500.0
7816,359.0
7817,500.0
7818,472.0
7819,256.0
7820,332.0
7821,396.0
7822,500.0
7823,500.0
7824,500.0
7825,500.0
7826,402.0
7827,280.0
7828,171.0
7829,304.0
7830,161.0
7831,198.0
7832,275.0
7833,500.0
7834,319.0
7835,500.0
7836,301.0
7837,500.0
7838,500.0
7839,256.0
7840,500.0
7841,248.0
7842,248.0
7843,185.0
7844,363.0
7845,210.0
7846,259.0
7847,448.0
7848,500.0
7849,500.0
7850,143.0
7851,192.0
7852,386.0
7853,177.0
7854,500.0
7855,500.0
7856,282.0
7857,291.0
7858,500.0
7859,500.0
7860,344.0
7861,454.0
7862,500.0
7863,500.0
7864,433.0
7865,381.0
7866,212.0
7867,500.0
7868,313.0
7869,389.0
7870,500.0
7871,322.0
7872,424.0
7873,390.0
7874,253.0
7875,251.0
7876,493.0
7877,500.0
7878,500.0
7879,478.0
7880,500.0
7881,500.0
7882,278.0
7883,500.0
7884,500.0
7885,227.0
7886,294.0
7887,489.0
7888,284.0
7889,500.0
7890,500.0
7891,500.0
7892,456.0
7893,248.0
7894,500.0
7895,500.0
7896,372.0
7897,500.0
7898,160.0
7899,500.0
7900,500.0
7901,500.0
7902,206.0
7903,333.0
7904,488.0
7905,297.0
7906,500.0
7907,500.0
7908,500.0
7909,500.0
7910,333.0
7911,296.0
7912,500.0
7913,500.0
7914,500.0
7915,500.0
7916,500.0
7917,500.0
7918,347.0
7919,256.0
7920,222.0
7921,469.0
7922,500.0
7923,500.0
7924,500.0
7925,500.0
7926,500.0
7927,500.0
7928,500.0
7929,500.0
7930,500.0
7931,500.0
7932,500.0
7933,500.0
7934,500.0
7935,500.0
7936,439.0
7937,500.0
7938,500.0
7939,479.0
7940,500.0
7941,451.0
7942,500.0
7943,500.0
7944,228.0
7945,500.0
7946,500.0
7947,500.0
7948,500.0
7949,500.0
7950,500.0
7951,500.0
7952,500.0
7953,315.0
7954,500.0
7955,500.0
7956,500.0
7957,467.0
7958,500.0
7959,221.0
7960,500.0
7961,312.0
7962,500.0
7963,500.0
7964,500.0
7965,222.0
7966,500.0
7967,500.0
7968,500.0
7969,500.0
7970,500.0
7971,500.0
7972,396.0
7973,500.0
7974,500.0
7975,500.0
7976,423.0
7977,500.0
7978,500.0
7979,218.0
7980,500.0
7981,500.0
7982,500.0
7983,500.0
7984,500.0
7985,500.0
7986,369.0
7987,500.0
7988,500.0
7989,500.0
7990,500.0
7991,314.0
7992,500.0
7993,500.0
7994,500.0
7995,500.0
7996,233.0
7997,500.0
7998,500.0
7999,500.0
8000,335.0
8001,243.0
8002,500.0
8003,500.0
8004,500.0
8005,370.0
8006,500.0
8007,500.0
8008,500.0
8009,500.0
8010,500.0
8011,500.0
8012,500.0
8013,423.0
8014,273.0
8015,500.0
8016,500.0
8017,500.0
8018,500.0
8019,500.0
8020,500.0
8021,500.0
8022,500.0
8023,346.0
8024,500.0
8025,500.0
8026,500.0
8027,362.0
8028,500.0
8029,500.0
8030,500.0
8031,330.0
8032,500.0
8033,257.0
8034,500.0
8035,500.0
8036,500.0
8037,500.0
8038,496.0
8039,500.0
8040,500.0
8041,500.0
8042,500.0
8043,500.0
8044,500.0
8045,219.0
8046,377.0
8047,165.0
8048,500.0
8049,389.0
8050,175.0
8051,500.0
8052,500.0
8053,354.0
8054,500.0
8055,500.0
8056,480.0
8057,500.0
8058,500.0
8059,306.0
8060,500.0
8061,500.0
8062,480.0
8063,500.0
8064,500.0
8065,500.0
8066,443.0
8067,363.0
8068,500.0
8069,500.0
8070,500.0
8071,342.0
8072,500.0
8073,500.0
8074,500.0
8075,500.0
8076,500.0
8077,500.0
8078,181.0
8079,500.0
8080,500.0
8081,500.0
8082,500.0
8083,243.0
8084,500.0
8085,500.0
8086,500.0
8087,500.0
8088,500.0
8089,500.0
8090,500.0
8091,500.0
8092,366.0
8093,500.0
8094,500.0
8095,396.0
8096,500.0
8097,500.0
8098,500.0
8099,500.0
8100,500.0
8101,500.0
8102,500.0
8103,500.0
8104,500.0
8105,500.0
8106,500.0
8107,500.0
8108,500.0
8109,500.0
8110,500.0
8111,500.0
8112,500.0
8113,500.0
8114,500.0
8115,500.0
8116,500.0
8117,500.0
8118,500.0
8119,500.0
8120,500.0
8121,500.0
8122,500.0
8123,500.0
8124,500.0
8125,500.0
8126,500.0
